,id,text,creator_id,created_on,language_id,activity_id,score,label
1953216,2680212,chest is a kind of body part,38342,2010-06-15 15:38:51.793803-04,en,40.0,1.0,0
1953219,2680213,stomach is a kind of body part,38342,2010-06-15 15:39:04.889579-04,en,40.0,1.0,0
1953222,2680214,stomach is a kind of organ,38342,2010-06-15 15:39:12.074103-04,en,40.0,1.0,0
1953253,2680215,arm is a kind of body part,38342,2010-06-15 15:39:48.221527-04,en,40.0,1.0,0
1953257,2680216,arm is a kind of appendage,38342,2010-06-15 15:40:30.752996-04,en,40.0,1.0,0
1953290,2680217,leg is a kind of appendage,38342,2010-06-15 15:40:39.165568-04,en,40.0,1.0,0
1953294,2680218,shoulder is a kind of body part,38342,2010-06-15 15:40:59.803651-04,en,40.0,1.0,0
1953298,2680219,elbow is a kind of body part,38342,2010-06-15 15:41:10.619773-04,en,40.0,1.0,0
1953302,2680220,wrist is a kind of body part,38342,2010-06-15 15:41:24.217975-04,en,40.0,1.0,0
1953305,2603015,Nirvana is a kind of Band,36955,2010-02-04 09:30:30.331771-05,en,40.0,1.0,0
1953306,2680221,hand is a kind of body part,38342,2010-06-15 15:41:40.655824-04,en,40.0,1.0,0
1953309,2603019,Converse is a kind of shoe,36955,2010-02-04 09:32:06.772823-05,en,40.0,1.0,0
1953310,2680222,finger is a kind of body part,38342,2010-06-15 15:42:05.351806-04,en,40.0,1.0,0
1953313,2603021,American Eagle is a kind of clothing store,36955,2010-02-04 09:32:42.017652-05,en,40.0,1.0,0
1953314,2680223,fingernail is a kind of body part,38342,2010-06-15 15:42:20.453286-04,en,40.0,1.0,0
1953317,2603025,I've just seen a face is a kind of Beatles song,36955,2010-02-04 09:33:38.964554-05,en,40.0,1.0,0
1953318,2680224,thumb is a kind of body part,38342,2010-06-15 15:42:29.175475-04,en,40.0,1.0,0
1953321,2603026,Imac is a kind of computer,36955,2010-02-04 09:34:05.118483-05,en,40.0,1.0,0
1953322,2680225,back is a kind of body part,38342,2010-06-15 15:42:38.252943-04,en,40.0,1.0,0
1953325,2603029,Google is a kind of search engine,36955,2010-02-04 09:34:38.190121-05,en,40.0,1.0,0
1953326,2680226,leg is a kind of body part,38342,2010-06-15 15:42:47.766841-04,en,40.0,1.0,0
1953386,2603067,an accordian is a kind of an instrument.,36955,2010-02-04 09:52:45.433527-05,en,40.0,1.0,0
1953387,2680227,knee is a kind of body part,38342,2010-06-15 15:42:55.128702-04,en,40.0,1.0,0
1953391,2680228,ankle is a kind of body part,38342,2010-06-15 15:43:14.246767-04,en,40.0,1.0,0
1953395,2680229,ankle is a kind of joint,38342,2010-06-15 15:43:21.184059-04,en,40.0,1.0,0
1953399,2680230,wrist is a kind of joint,38342,2010-06-15 15:43:32.407573-04,en,40.0,1.0,0
1953403,2680231,elbow is a kind of joint,38342,2010-06-15 15:43:38.415785-04,en,40.0,1.0,0
1953407,2680232,shoulder is a kind of joint,38342,2010-06-15 15:43:51.859392-04,en,40.0,1.0,0
1953411,2680233,knee is a kind of joint,38342,2010-06-15 15:43:57.945141-04,en,40.0,1.0,0
1953444,2680234,foot is a kind of body part,38342,2010-06-15 15:44:17.608123-04,en,40.0,1.0,0
1953448,2680235,toe is a kind of body part,38342,2010-06-15 15:44:28.352695-04,en,40.0,1.0,0
1953459,2603103,a french horn is a kind of a wind instrument.,36955,2010-02-04 10:11:21.35923-05,en,40.0,1.0,0
1953466,2680241,pen is a kind of writing device,38342,2010-06-15 16:12:27.350771-04,en,40.0,1.0,0
1953470,2680242,pencil is a kind of writing device,38342,2010-06-15 16:12:40.813225-04,en,40.0,1.0,0
1953473,2680243,highlighter is a kind of pen,38342,2010-06-15 16:13:17.872015-04,en,40.0,1.0,0
1953477,2680244,stapler is a kind of device,38342,2010-06-15 16:14:49.494368-04,en,40.0,1.0,0
1953481,2680245,staple is a kind of fastener,38342,2010-06-15 16:15:30.935712-04,en,40.0,1.0,0
1953484,2680246,paper clip is a kind of fastener,38342,2010-06-15 16:15:49.408173-04,en,40.0,1.0,0
1953488,2680247,computer is a kind of programmable device,38342,2010-06-15 16:16:48.770507-04,en,40.0,1.0,0
1953492,2680248,printer is a kind of device,38342,2010-06-15 16:17:19.418805-04,en,40.0,1.0,0
1953496,2680249,copy machine is a kind of device,38342,2010-06-15 16:17:37.20537-04,en,40.0,1.0,0
1953499,2680250,calculator is a kind of programmable device,38342,2010-06-15 16:17:53.164247-04,en,40.0,1.0,0
1953503,2680251,athletic is a kind of personality,38342,2010-06-15 16:18:20.482568-04,en,40.0,1.0,0
1953507,2680252,brave is a kind of personality,38342,2010-06-15 16:18:31.156335-04,en,40.0,1.0,0
1953510,2603127,Labrador Retriever is a kind of dog,36955,2010-02-04 10:17:49.503257-05,en,40.0,1.0,0
1953511,2680253,cunning is a kind of personality,38342,2010-06-15 16:18:38.044337-04,en,40.0,1.0,0
1953515,2680254,friendly is a kind of personality,38342,2010-06-15 16:18:46.383489-04,en,40.0,1.0,0
1953519,2680255,funny is a kind of personality,38342,2010-06-15 16:18:56.421527-04,en,40.0,1.0,0
1953523,2680256,hard-working is a kind of personality,38342,2010-06-15 16:19:05.226452-04,en,40.0,1.0,0
1953527,2680257,interesting is a kind of personality,38342,2010-06-15 16:19:13.547055-04,en,40.0,1.0,0
1953531,2680258,kind is a kind of personality,38342,2010-06-15 16:19:21.199415-04,en,40.0,1.0,0
1953535,2680259,nice is a kind of personality,38342,2010-06-15 16:19:28.216805-04,en,40.0,1.0,0
1953538,2680260,open-minded is a kind of personality,38342,2010-06-15 16:19:39.917843-04,en,40.0,1.0,0
1953542,2680261,outgoing is a kind of personality,38342,2010-06-15 16:19:50.53134-04,en,40.0,1.0,0
1953546,2680262,patient is a kind of personality,38342,2010-06-15 16:19:57.380996-04,en,40.0,1.0,0
1953550,2680263,patriotic is a kind of attitude,38342,2010-06-15 16:20:08.260921-04,en,40.0,1.0,0
1953553,2603143,Orange is a kind of fruit,36955,2010-02-04 10:20:24.484528-05,en,40.0,1.0,0
1953554,2680264,smart is a kind of ability,38342,2010-06-15 16:20:51.530392-04,en,40.0,1.0,0
1953558,2680265,sophisticated is a kind of attitude,38342,2010-06-15 16:21:18.201287-04,en,40.0,1.0,0
1953562,2680266,strong is a kind of personality,38342,2010-06-15 16:21:30.069753-04,en,40.0,1.0,0
1953566,2680267,studious is a kind of personality,38342,2010-06-15 16:21:39.548193-04,en,40.0,1.0,0
1953570,2680268,cowardly is a kind of personality,38342,2010-06-15 16:21:48.188598-04,en,40.0,1.0,0
1953574,2680269,unfriendly is a kind of personality,38342,2010-06-15 16:21:58.674789-04,en,40.0,1.0,0
1953578,2680270,unfriendly is a kind of attitude,38342,2010-06-15 16:22:58.635823-04,en,40.0,1.0,0
1953592,2603156,Child  is a kind of Person,36955,2010-02-04 10:21:54.958107-05,en,40.0,1.0,0
1953999,2680291,The LHC is a kind of atom smasher,393,2010-06-16 10:58:59.902079-04,en,40.0,1.0,0
1954013,2603496,a gun is a kind of weapon,36955,2010-02-04 12:52:08.580324-05,en,40.0,1.0,0
1954042,2603508,a grizzly bear is a kind of bear,36955,2010-02-04 12:54:38.632157-05,en,40.0,1.0,0
1954052,2680305,An electron neutrino is a kind of neutrino,393,2010-06-17 05:04:37.609047-04,en,40.0,1.0,0
1954056,2680306,A muon neutrino is a kind of neutrino,393,2010-06-17 05:05:05.812284-04,en,40.0,1.0,0
1954060,2680307,A tauon neutrino is a kind of neutrino,393,2010-06-17 05:05:42.747304-04,en,40.0,1.0,0
1954086,2680314,ordinal number is a kind of number,26329,2010-06-17 20:00:44.484267-04,en,40.0,1.0,0
1954155,2680325,losing a key is a kind of an activity.,26329,2010-06-17 20:05:48.250716-04,en,40.0,1.0,0
1954164,2603561,goldfish is a kind of fish,36955,2010-02-04 13:11:01.115263-05,en,40.0,1.0,0
1954182,2578316,Black Sam Bellamy is a kind of pirate,393,2009-12-18 04:27:26.303549-05,en,40.0,1.0,0
1954184,2680333,eating fish is a kind of an activity.,26329,2010-06-17 20:08:31.277577-04,en,40.0,1.0,0
1954187,2603573,beagle is a kind of dog,36955,2010-02-04 13:13:57.174168-05,en,40.0,1.0,0
1954189,2603578,A grizzly  is a kind of bear,36955,2010-02-04 13:15:47.140179-05,en,40.0,1.0,0
1954193,2578319,Metallic silhouette is a kind of pistol discipline,393,2009-12-18 21:55:28.135118-05,en,40.0,1.0,0
1954222,2578320,ISSF is a kind of pistol discipline,393,2009-12-18 21:56:34.563039-05,en,40.0,1.0,0
1954251,2578321,Black powder is a kind of pistol discipline,393,2009-12-18 21:57:19.597857-05,en,40.0,1.0,0
1954280,2578322,Triceps kickback is a kind of exercise,393,2009-12-18 22:01:18.564601-05,en,40.0,1.0,0
1954309,2578323,Tricep kickback is a kind of exercise,393,2009-12-18 22:05:33.558776-05,en,40.0,1.0,0
1954334,2578324,Tricep kickback is a kind of elbow extension,393,2009-12-18 22:06:38.524724-05,en,40.0,1.0,0
1954364,2578325,Imperial Engineer is a kind of journal,393,2009-12-18 22:12:51.586659-05,en,40.0,1.0,0
1954392,2578326,A cofferdam is a kind of watertight enclosure,393,2009-12-18 22:47:52.289113-05,en,40.0,1.0,0
1954503,2578330,A saltie is a kind of crocodile,393,2009-12-19 01:05:06.514662-05,en,40.0,1.0,0
1955368,2578363,Proteins is a kind of nutrient contained in food.,35742,2009-12-22 21:40:53.009162-05,en,40.0,1.0,0
1955680,2578374,marmoset is a kind of an animal.,35574,2009-12-24 14:46:49.607982-05,en,40.0,1.0,0
1955763,2578377,A whale is a kind of mammal.,35574,2009-12-24 14:49:07.67607-05,en,40.0,1.0,0
1955793,2578378,A dolphin is a kind of fish.,35574,2009-12-24 14:49:37.160525-05,en,40.0,1.0,0
1955965,2578384,the countryside is a kind of a place.,35574,2009-12-24 14:51:21.091616-05,en,40.0,1.0,0
1956051,2578387,Eastern brown snake is a kind of snake,393,2009-12-27 00:07:41.090909-05,en,40.0,1.0,0
1956079,2578388,Red-bellied black snake is a kind of snake,393,2009-12-27 00:08:17.919744-05,en,40.0,1.0,0
1956733,2578411,The Pope is a kind of a person.,35763,2009-12-28 13:58:27.603877-05,en,40.0,1.0,0
1956957,2578419,A mental illness is a kind of health problem,393,2009-12-31 01:48:01.480026-05,en,40.0,1.0,0
1956974,2606162,cake is a kind of dessert,36955,2010-02-05 10:00:18.063359-05,en,40.0,1.0,0
1956978,2606164,dogwood is a kind of tree,36955,2010-02-05 10:00:26.385664-05,en,40.0,1.0,0
1956981,2578426,Depression is a kind of health problem,393,2009-12-31 02:02:24.897438-05,en,40.0,1.0,0
1956984,2578427,Depression is a kind of mental illness,393,2009-12-31 02:03:25.554338-05,en,40.0,1.0,0
1956987,2578428,Anxiety is a kind of mental illness,393,2009-12-31 02:03:59.691403-05,en,40.0,1.0,0
1956990,2578429,Schizophrenia is a kind of mental illness,393,2009-12-31 02:04:22.160653-05,en,40.0,1.0,0
1956993,2578430,Bipolar mood disorder is a kind of mental illness,393,2009-12-31 02:04:52.611697-05,en,40.0,1.0,0
1956997,2578431,A personality disorder is a kind of mental illness,393,2009-12-31 02:05:23.709923-05,en,40.0,1.0,0
1957000,2578432,An eating disorder is a kind of mental illness,393,2009-12-31 02:05:47.15494-05,en,40.0,1.0,0
1957010,2578435,Mental Health ACT is a kind of government agency,393,2009-12-31 02:10:30.936417-05,en,40.0,1.0,0
1957011,2606179,a mouse is a kind of electrical device,36955,2010-02-05 10:04:36.572522-05,en,40.0,1.0,0
1957070,2680366,Mindfulness is a kind of meditation,393,2010-06-18 00:51:24.554043-04,en,40.0,1.0,0
1957074,2680367,Mindfulness is a kind of therapy,393,2010-06-18 00:52:04.223946-04,en,40.0,1.0,0
1957092,2578450,Bipolar Affective Disorder is a kind of mental illness,393,2009-12-31 02:28:25.35665-05,en,40.0,1.0,0
1957096,2578451,Drug Induced Psychosis is a kind of mental illness,393,2009-12-31 02:28:56.37892-05,en,40.0,1.0,0
1957103,2578453,Delusion is a kind of symptom,393,2009-12-31 02:32:43.085526-05,en,40.0,1.0,0
1957106,2578454,Hallucination is a kind of symptom,393,2009-12-31 02:36:15.95017-05,en,40.0,1.0,0
1957108,2680376,An Arduino is a kind of microprocessor,393,2010-06-20 12:46:01.942215-04,en,40.0,1.0,0
1957110,2578455,Serious thought disorder is a kind of symptom,393,2009-12-31 02:37:23.785919-05,en,40.0,1.0,0
1957114,2578456,Severe disturbance is a kind of symptom,393,2009-12-31 02:40:09.706942-05,en,40.0,1.0,0
1957118,2578457,Irrational behaviour is a kind of symptom,393,2009-12-31 02:40:43.618409-05,en,40.0,1.0,0
1957127,2606223,A flip flop  is a kind of shoe,36955,2010-02-05 10:15:15.72886-05,en,40.0,1.0,0
1957135,2606229,Potatoes  is a kind of vegetable,36955,2010-02-05 10:16:45.430621-05,en,40.0,1.0,0
1957138,2576421,Mridangam  is a kind of Musical Instrument,35554,2009-11-20 15:14:42.138213-05,en,40.0,1.0,0
1957141,2576422,Carnatic Music is a kind of Indian classical music,35554,2009-11-20 15:15:15.350272-05,en,40.0,1.0,0
1957154,2680391,Pure Data is a kind of graphical programming language,393,2010-06-21 21:57:28.537943-04,en,40.0,1.0,0
1957158,2680392,Max is a kind of visual programming language,393,2010-06-21 22:17:38.8174-04,en,40.0,1.0,0
1957162,2578472,drinking tea is a kind of activity.,34672,2009-12-31 08:51:37.53767-05,en,40.0,1.0,0
1957197,2578475,A snow gum is a kind of tree,393,2010-01-01 20:51:39.856482-05,en,40.0,1.0,0
1957202,2680397,A visual programming language is a kind of programming language,393,2010-06-21 22:24:25.467691-04,en,40.0,1.0,0
1957207,2578478,Mt Bogong is a kind of fuel stove only area,393,2010-01-01 20:56:33.393799-05,en,40.0,1.0,0
1957210,2578479,Mt Feathertop is a kind of fuel stove only area,393,2010-01-01 20:57:10.774708-05,en,40.0,1.0,0
1957211,2606263,zebra is a kind of horse.,36955,2010-02-05 10:27:01.60746-05,en,40.0,1.0,0
1957214,2576437,golf is a kind of an activity.,35556,2009-11-20 23:12:13.759461-05,en,40.0,1.0,0
1957216,2578480,The Razorback is a kind of fuel stove only area,393,2010-01-01 20:57:42.4628-05,en,40.0,1.0,0
1957329,2578484,Lumpy jaw is a kind of disease,393,2010-01-01 21:11:53.000379-05,en,40.0,1.0,0
1957356,2576442,polo is a kind of a team sport.,35556,2009-11-20 23:13:39.041167-05,en,40.0,1.0,0
1957387,2576443,polo is a kind of an activity.,35556,2009-11-20 23:13:45.335744-05,en,40.0,1.0,0
1957447,2680401,Flammable gas is a kind of hazard,393,2010-06-21 22:52:59.227524-04,en,40.0,1.0,0
1957551,2578497,A sphagnum bog is a kind of sensitive vegetation,393,2010-01-01 21:27:06.870185-05,en,40.0,1.0,0
1957556,2578498,A cushion plant is a kind of sensitive vegetation,393,2010-01-01 21:28:09.645079-05,en,40.0,1.0,0
1957905,2578510,False belief of persecution is a kind of delusion,393,2010-01-02 23:22:27.521633-05,en,40.0,1.0,0
1957934,2578511,False belief of guilt is a kind of delusion,393,2010-01-02 23:23:08.848832-05,en,40.0,1.0,0
1957964,2578512,False belief of grandeur is a kind of delusion,393,2010-01-02 23:24:02.665649-05,en,40.0,1.0,0
1958021,2578514,Seeing something that is not there is a kind of hallucination,393,2010-01-02 23:30:37.935161-05,en,40.0,1.0,0
1958051,2578515,Hearing something that is not there is a kind of hallucination,393,2010-01-02 23:31:08.629138-05,en,40.0,1.0,0
1958080,2578516,Smelling something that is not there is a kind of hallucination,393,2010-01-02 23:31:41.297712-05,en,40.0,1.0,0
1958107,2578517,Tasting something that is not there is a kind of hallucination,393,2010-01-02 23:32:20.580775-05,en,40.0,1.0,0
1958469,2578530,Alcohol is a kind of risk factor for mental illness,393,2010-01-03 00:14:23.191502-05,en,40.0,1.0,0
1958496,2578531,Drug use is a kind of risk factor for mental illness,393,2010-01-03 00:14:59.762956-05,en,40.0,1.0,0
1958543,2607475,A taco is a kind of Mexican/Hispanic food,37100,2010-02-05 19:49:17.198941-05,en,40.0,1.0,0
1958550,2578542,A mental illness is a kind of illness,393,2010-01-03 03:46:31.283084-05,en,40.0,1.0,0
1958563,2607498,An iPod is a kind of electronic,37100,2010-02-05 21:46:01.676705-05,en,40.0,1.0,0
1958918,2578559,Excessive washing is a kind of OCD symptom,393,2010-01-03 07:56:36.374719-05,en,40.0,1.0,0
1958951,2578560,Excessive checking is a kind of OCD symptom,393,2010-01-03 07:57:01.60086-05,en,40.0,1.0,0
1958981,2578561,Exposure and response prevention is a kind of behaviour therapy,393,2010-01-03 07:58:24.23273-05,en,40.0,1.0,0
1958988,2578562,A serotonin reuptake inhibitor is a kind of medication,393,2010-01-03 08:04:17.004326-05,en,40.0,1.0,0
1958991,2578563,Prozac is a kind of fluoxetine,393,2010-01-03 08:05:39.133387-05,en,40.0,1.0,0
1958994,2578564,Aropax is a kind of paroxetine,393,2010-01-03 08:06:02.021178-05,en,40.0,1.0,0
1958997,2578565,Cipramil is a kind of citalopram,393,2010-01-03 08:07:17.064779-05,en,40.0,1.0,0
1958998,2607873,An iPad is a kind of touch-screen computer.,37100,2010-02-06 09:42:11.612389-05,en,40.0,1.0,0
1959000,2578566,Efexor is a kind of venlafaxine,393,2010-01-03 08:07:56.051599-05,en,40.0,1.0,0
1959002,2578567,Luvox is a kind of fluvoxamine,393,2010-01-03 08:08:44.096928-05,en,40.0,1.0,0
1959003,2607875,A lemon is a kind of fruit.,37100,2010-02-06 09:43:29.397908-05,en,40.0,1.0,0
1959005,2578568,Anafranil is a kind of clomipramine,393,2010-01-03 08:09:16.729297-05,en,40.0,1.0,0
1959012,2607878,A hoodie is a kind of jacket.,37100,2010-02-06 12:30:50.65483-05,en,40.0,1.0,0
1959018,2607880,Oreo is a kind of cookie,37114,2010-02-06 23:48:42.483298-05,en,40.0,1.0,0
1959026,2578575,a tennis ball is a kind of tool used in a sport.,35829,2010-01-04 04:05:57.466247-05,en,40.0,1.0,0
1959095,2578603,Lobotomy is a kind of psychosurgery,393,2010-01-04 22:54:40.983762-05,en,40.0,1.0,0
1959098,2578604,Lobotomy is a kind of neurosurgical procedure,393,2010-01-04 22:55:24.111674-05,en,40.0,1.0,0
1959117,2607920,Math is a kind of school subject,36955,2010-02-08 09:03:34.707074-05,en,40.0,1.0,0
1959119,2607921,Vans is a kind of shoe,36955,2010-02-08 09:04:25.815899-05,en,40.0,1.0,0
1959125,2607923,Hello is a kind of greeting,36955,2010-02-08 09:05:14.35895-05,en,40.0,1.0,0
1959130,2607925,Nerds is a kind of candy,36955,2010-02-08 09:06:48.093762-05,en,40.0,1.0,0
1959160,2607940,Cheerleading is a kind of Sport,36955,2010-02-08 09:11:39.32774-05,en,40.0,1.0,0
1959170,2607945,dance is a kind of sport,36955,2010-02-08 09:12:55.45666-05,en,40.0,1.0,0
1959198,2607959,Hand sanitizer is a kind of human cleanliness,36955,2010-02-08 09:16:45.34593-05,en,40.0,1.0,0
1959216,2576617,lawyer is a kind of a human.,35573,2009-11-22 21:09:59.160722-05,en,40.0,1.0,0
1959218,2680524,mustard is a kind of food.,38405,2010-06-29 06:09:34.060438-04,en,40.0,1.0,0
1959241,2680533,A hooker is a kind of prostitute,38405,2010-06-29 06:28:29.326791-04,en,40.0,1.0,0
1959245,2607979,mac is a kind of computer,36955,2010-02-08 09:22:53.612122-05,en,40.0,1.0,0
1959246,2680535,詩 is a kind of 文體,38404,2010-06-29 06:34:09.627125-04,en,40.0,1.0,0
1959261,2680542,The Rolling Stones is a kind of rock band,38410,2010-06-30 04:33:12.319598-04,en,40.0,1.0,0
1959263,2607988,Earth is a kind of planet,36955,2010-02-08 09:24:42.979495-05,en,40.0,1.0,0
1959284,2680552,mountain bike is a kind of a very useful tool.,38413,2010-07-01 00:24:02.411716-04,en,40.0,1.0,0
1959286,2680553,mountain bike is a kind of  very useful tool.,38413,2010-07-01 00:24:13.773498-04,en,40.0,1.0,0
1959294,2576651,A calculator is a kind of computer,35570,2009-11-24 07:46:05.672086-05,en,40.0,1.0,0
1959295,2608002,starbucks is a kind of coffee,36955,2010-02-08 09:28:34.489636-05,en,40.0,1.0,0
1959296,2680558,damascus is a kind of city,38419,2010-07-02 02:54:52.264698-04,en,40.0,1.0,0
1959297,2576652,A calculator is a kind of noun,35570,2009-11-24 07:46:28.680298-05,en,40.0,1.0,0
1959299,2680559,Computer Vision is a kind of Artificial Intelligence,38226,2010-07-02 05:02:50.237186-04,en,40.0,1.0,0
1959300,2576653,Bill Clinton is a kind of proper noun,35570,2009-11-24 07:46:46.117521-05,en,40.0,1.0,0
1959324,2680570,work is a kind of exercise,38422,2010-07-02 21:22:22.162955-04,en,40.0,1.0,0
1959469,2576679,Horses is a kind of noun.,35570,2009-11-24 14:44:59.52813-05,en,40.0,1.0,0
1959473,2576681,a cat is a kind of noun.,35570,2009-11-24 14:45:21.351432-05,en,40.0,1.0,0
1959501,2608153,A frog is a kind of amphibian ,36955,2010-02-09 09:09:16.1782-05,en,40.0,1.0,0
1959546,2608172,Pickle is a kind of food,36955,2010-02-09 09:14:39.410277-05,en,40.0,1.0,0
1959551,2680620,a spazz is a kind of person.,38437,2010-07-06 15:30:26.066873-04,en,16.0,1.0,0
1959555,2608177,A Zebra is a kind of animal,36955,2010-02-09 09:16:22.380517-05,en,40.0,1.0,0
